Taxpayer Number	Taxpayer Name	Taxpayer Address	Taxpayer City	Taxpayer State	Taxpayer Zip	Taxpayer County	Location Number	Location Name	Location Address	Location City	Location State	Location Zip	Location County	Inside/Outside City Limits	TABC Permit Number	Responsibility Begin Date	Responsibility End Date	Obligation End Date	Liquor Receipts	Wine Receipts	Beer Receipts	Cover Charge Receipts	Total Receipts
32059683485	THE EDISON HOUSTON, LLC	2419 CENTER ST	HOUSTON	TX	77007	101	1	EDISON & PATTON	515 PATTON ST	HOUSTON	TX	77009	101	Y	MB953961	8/9/2016		11/30/2019	13760	1919	2581	0	18260
17602483475	LANDRY'S SEAFOOD INN & OYSTER BAR - GALVESTON, INC	1510 WEST LOOP S	HOUSTON	TX	77027	101	4	LAGRIGLIA	2002 W GRAY ST	HOUSTON	TX	77019	101	Y	MB552914	2/25/2004		8/31/2019	28093	68464	2873	0	99430
32054691970	JAA EXPRESS, A TEXAS LIMITED LIABILITY COMPANY	6406 BROOKFIELD DR APT B	HOUSTON	TX	77085	101	2	JABASTIAN'S MEXICAN RESTAURANT #6	11460 FUQUA ST STE 900	HOUSTON	TX	77089	101	Y	MB976158	5/18/2018	9/11/2019	4/30/2019	1231	0	1362	0	2593
32065565031	SOUTH SIDE WESTHEIMER RESTAURANT GROUP, L.L.C.	715 E 13TH ST	HOUSTON	TX	77008	101	1	UB PRESERV	1609 WESTHEIMER RD	HOUSTON	TX	77006	101	Y	MB1009255	3/8/2018	6/30/2022	12/31/2019	22793	21589	2220	0	46602
17406935407	HOUSTON COUNTRY CLUB	1 POTOMAC DR	HOUSTON	TX	77057	101	1	HOUSTON COUNTRY CLUB	1 POTOMAC DR	HOUSTON	TX	77057	101	Y	N 037621	12/1/1993		6/30/2019	90120	88270	12939	0	191329
12325735848	ARAMARK SPORTS AND ENTERTAINMENT SERVICES OF TEXAS	PO BOX 7548 ATTN: KIM KEENAN	PHILADELPHIA	PA	19101	0	16	ARAMARK SPORTS & ENTERTAINMENT SERVICES OF TEXAS	2000 S LOOP W	HOUSTON	TX	77054	101	Y	MB260970	12/8/1995		8/31/2019	351	527	2194	0	3072
32035438608	SSS LAND DEVELOPMENT, LP	9401 KNIGHT RD	HOUSTON	TX	77045	101	1	BAYOU CITY EVENT CENTER	9400 ALMEDA RD.	HOUSTON	TX	77054	101	Y	MB751140	6/25/2010		8/31/2019	16588	3504	3271	0	23363
17605462294	PERRY'S RESTAURANTS, LTD.	9805 KATY FWY STE 650	HOUSTON	TX	77024	101	6	PERRY'S STEAKHOUSE & GRILLE	9730 CYPRESSWOOD DR	HOUSTON	TX	77070	101	Y	MB679716	12/21/2007		6/30/2019	84243	108922	6498	0	199663
10437161069	WGC BEVERAGES INC.	12000 ALMEDA RD	HOUSTON	TX	77045	101	1	WILDCAT GOLF CLUB	12000 ALMEDA RD	HOUSTON	TX	77045	101	Y	MB526865	12/5/2002		8/31/2019	6116	17	19214	0	25347
12017192548	ERSO ENTERPRISES, L.L.C.	12822 WILLOW CENTRE DR STE A	HOUSTON	TX	77066	101	1	EL JALAPENO MEXICAN CAFE	10775 EASTEX FWY	HOUSTON	TX	77093	101	Y	MB621908	3/13/2006	11/30/2021	6/30/2019	11121	0	8984	0	20105
19001015791	RED FISH SEAFOOD GRILL INC.	19550 STATE HIGHWAY 249	HOUSTON	TX	77070	101	1	RED FISH GRILL	19550 TOMBALL PKWY	HOUSTON	TX	77070	101	Y	MB547851	11/18/2003		4/30/2019	5956	10255	3119	0	19330
32064970695	NEPTUNE CONTRACTORS, LLC	9211 HOUSE LAKE DR	MISSOURI CITY	TX	77459	79	1	SWAGGER 2	9880 BUFFALO SPEEDWAY	HOUSTON	TX	77025	101	Y	MB105704524	4/9/2019		11/30/2019	98031	3432	17302	0	118765
32065565031	SOUTH SIDE WESTHEIMER RESTAURANT GROUP, L.L.C.	715 E 13TH ST	HOUSTON	TX	77008	101	1	UB PRESERV	1609 WESTHEIMER RD	HOUSTON	TX	77006	101	Y	MB1009255	3/8/2018	6/30/2022	8/31/2019	24429	24921	2919	0	52269
17603409925	LA PLACITA, INC.	6219 BELLAIRE BLVD	HOUSTON	TX	77081	101	1	TAQUERIA MEXICO	6219 BELLAIRE BLVD	HOUSTON	TX	77081	101	Y	MB671713	5/14/1998		10/31/2019	205	0	648	0	853
32048654712	MAGGIE RITA'S FIRST CITY LTD- LLC	5382 BLUE MOUNTAIN LN	SUGAR LAND	TX	77479	79	1	MAGGIE RITA'S DOWNTOWN LTD	1001 FANNIN ST STE M162	HOUSTON	TX	77002	101	Y	MB854422	10/14/2013	3/26/2019	1/31/2019	547	0	91	0	638
32059760796	THE FINAL SCORE, INC.	8422 KIRKBROOK DR	HOUSTON	TX	77089	101	1	THE FINAL SCORE, INC.	12880 BEAMER RD	HOUSTON	TX	77089	101	Y	MB956977	9/7/2016	3/1/2021	6/30/2019	5203	0	4682	0	9885
32063397452	TEJAS HOSPITALITY, LLC	610 ARLINGTON ST	HOUSTON	TX	77007	101	1	LOW BROW BAR AND GRILL	1601 W MAIN ST	HOUSTON	TX	77006	101	Y	MB991186	8/11/2017	1/22/2021	1/31/2019	21717	9315	2537	0	33569
32061251248	SCG-VP, INC.	1650 HIGHWAY 6 STE 170	SUGAR LAND	TX	77478	79	1	STAR CINEMA GRILL	114 VINTAGE PARK BLVD STE J	HOUSTON	TX	77070	101	Y	MB975118	3/8/2017		10/31/2019	20186	5597	11723	0	37506
32038555739	VALENCIA ORANGES IV, LLC	4400 POST OAK PKWY STE 1640	HOUSTON	TX	77027	101	3	VALENCIA ORANGES IV, LLC	800 TOWN AND COUNTRY BLVD STE 139	HOUSTON	TX	77024	101	Y	MB790378	11/17/2011	3/20/2020	8/31/2019	1240	1165	194	0	2599
32052043786	DELIGHT HOOKAH LOUNGE CORPORATION	4719 TAHOE CANYON LN	HOUSTON	TX	77084	101	1	DELIGHT HOOKAH LOUNGE	9421 HIGHWAY 6 S	HOUSTON	TX	77083	79	Y	MB1020665	6/27/2018	1/30/2020	2/28/2019	0	0	509	0	509
32054228120	S & KW CORPORATION	6617 CHIMNEY ROCK RD	HOUSTON	TX	77081	101	1	NAZARETH CAFE	6617 CHIMNEY ROCK RD	HOUSTON	TX	77081	101	Y	MB501287	8/1/2014		5/31/2019	1869	0	1571	0	3440
17606595761	MHI HOUSTON BEVERAGES, L.L.C.	6404 IVY LN STE 800	GREENBELT	MD	20770	0	1	PART & PARCEL/EDGAR'S HERMANO	1700 SMITH ST	HOUSTON	TX	77002	101	Y	MB489873	3/28/2001	3/26/2020	3/31/2019	40316	14458	24133	232	79139
32030945532	HSIANG E ENTERPRISE, LLC	6315 HIGHWAY 36 S	ROSENBERG	TX	77471	79	1	SASAKI JAPANESE RESTAURANT	8979 WESTHEIMER RD	HOUSTON	TX	77063	101	Y	MB687159	3/18/2008	7/20/2022	1/31/2019	1198	1800	1700	0	4698
32065175807	NIYAH JC MANAGEMENT, LLC	4935 GAMMAGE ST	HOUSTON	TX	77021	101	2	THE RETREAT	6556 PEERLESS ST STE A	HOUSTON	TX	77021	101	Y	MB1050304	4/9/2019		4/30/2019	0	0	0	0	0
32059009046	EL CABALLO BLANCO RESTAURANT, LLC	6028 S GESSNER RD	HOUSTON	TX	77036	101	1	EL CABALLO BLANCO RESTAURANT	6028 S GESSNER RD	HOUSTON	TX	77036	101	Y	MB990322	8/4/2017		6/30/2019	4456	0	18619	0	23075
32057317813	HOST H8 IAH FB I, LLC	6905 ROCKLEDGE DR	BETHESDA	MD	20817	0	5	CADILLAC MEXICAN KITCHEN & BAR	3500 N TERMINAL RD	HOUSTON	TX	77032	101	Y	MB912931	7/1/2015		4/30/2019	72691	10100	33067	0	115858
32058380380	ALESH CORPORATION	6802 REGAL LAKES DR	KATY	TX	77493	101	1	CENTENARIO POOL & BAR	9890 SOUTHWEST FWY	HOUSTON	TX	77074	101	Y	MB939774	4/4/2016	2/8/2021	5/31/2019	1800	0	5570	0	7370
32051021346	BREWSKIS NO. 5, LLC	17938 BANDERA RIDGE LN	CYPRESS	TX	77433	101	1	BREWSKIS PUB & PATIO SPORTS BAR & GRILL-BELTWAY	8050 N SAM HOUSTON PKWY W # 500	HOUSTON	TX	77064	101	N	MB857273	11/15/2013	5/30/2024	12/31/2019	22581	650	14325	0	37556
17427780618	BRISTOL-SHANDY GROUP, L.L.C.	230 STARBOARD AVE	ROCKPORT	TX	78382	4	2	WILD WEST - HOUSTON	6101 RICHMOND AVE	HOUSTON	TX	77057	101	Y	MB408838	3/9/1998	7/1/2021	9/30/2019	43022	1031	26085	0	70138
15508413372	T & P INTERESTS, INC.	1704 HIGHWAY 6 S	HOUSTON	TX	77077	101	1	PAUL'S SEAFOOD & OYSTER BAR	1704 HIGHWAY 6 S	HOUSTON	TX	77077	101	Y	MB544356	10/7/2003		4/30/2019	5544	222	5267	0	11033
32067865900	DANNY-LEE ENTERTAINMENT, LLC	1011 CORINTH ST	DALLAS	TX	75215	57	1	BAR 9940	9940 FONDREN RD	HOUSTON	TX	77096	101	Y	MB1036470	11/6/2018	1/14/2020	2/28/2019	0	0	0	0	0
32041150981	SHILO CLUB, INC.	10010 SENECA TRL	MAGNOLIA	TX	77354	170	1	SHILO CLUB	1321 STUDEWOOD ST	HOUSTON	TX	77008	101	Y	MB507441	4/15/2010		2/28/2019	23647	429	20567	0	44643
32053062215	HEIGHTS HOTELS, INC.	1811 RAVENEL LN	SUGAR LAND	TX	77479	79	1	COURTYARD BY MARRIOTT	3220 KATY FWY	HOUSTON	TX	77007	101	Y	MB1066228	9/11/2019		10/31/2019	3720	3680	1974	0	9374
32043640120	LUCILLE B. SMITH'S FINE FOODS, LLC	5512 LA BRANCH ST	HOUSTON	TX	77004	101	1	LUCILLE'S	5512 LA BRANCH ST	HOUSTON	TX	77004	101	Y	MB810737	6/15/2012		1/31/2019	6279	4823	687	0	11789
17602505673	WILLIE G'S POST OAK, LLC	1510 WEST LOOP S ATTNLICENSING DEPT	HOUSTON	TX	77027	101	4	BRENNER'S STEAKHOUSE	10911 KATY FWY	HOUSTON	TX	77079	101	Y	MB528972	1/10/2003		6/30/2019	28695	84805	3300	0	116800
12006647981	TIMMONS RESTAURANT PARTNERS, LTD.	11 GREENWAY PLZ STE 515	HOUSTON	TX	77046	101	1	TONY'S	3755 RICHMOND AVE	HOUSTON	TX	77046	101	Y	MB568385	11/24/2004		4/30/2019	22369	87336	1484	0	111189
32042620289	TIMEOUT #1 SPORTS BAR, INC.	PO BOX 1364	FRIENDSWOOD	TX	77549	84	2	TIMEOUT #1 SPORTS BAR	11460 FUQUA ST STE 100	HOUSTON	TX	77089	101	Y	MB848722	8/13/2013		10/31/2019	62546	741	64801	0	128088
32067215684	PALMER'S ICE HOUSE LLC	PO BOX 73523	HOUSTON	TX	77273	101	1	PALMER'S ICE HOUSE	7315 LYONS AVE	HOUSTON	TX	77020	101	Y	MB959117	4/26/2019	1/21/2020	6/30/2019	1575	0	2000	0	3575
32051902776	HOUSTON STAMPEDE, LLC	PO BOX 111187	HOUSTON	TX	77293	101	1	STAMPEDE	11925 EASTEX FWY	HOUSTON	TX	77039	101	N	MB855031	10/21/2013		2/28/2019	124879	1172	92179	0	218230
32059274046	IRISH CBMT, LP	2450 LOUISIANA ST STE 400-262	HOUSTON	TX	77006	101	1	IRISH COWBOY	2300 LOUISIANA ST	HOUSTON	TX	77006	101	Y	MB939042	3/28/2016	1/13/2020	4/30/2019	0	0	0	0	0
32055622909	HG HOTEL BEVERAGE LLC	10306 EATON PL STE 430	FAIRFAX	VA	22030	0	1	HG HOTEL BEVERAGE LLC	5353 WESTHEIMER RD	HOUSTON	TX	77056	101	Y	MB902110	3/23/2015		9/30/2019	10916	5274	10216	0	26406
32011817288	MARY A BOWERSOX	1248 WITTE RD	HOUSTON	TX	77055	101	2	BLUE LAGOON	1248 WITTE RD	HOUSTON	TX	77055	101	Y	MB141385	12/1/1993		10/31/2019	30664	1095	18557	0	50316
17605462294	PERRY'S RESTAURANTS, LTD.	9805 KATY FWY STE 650	HOUSTON	TX	77024	101	6	PERRY'S STEAKHOUSE & GRILLE	9730 CYPRESSWOOD DR	HOUSTON	TX	77070	101	Y	MB679716	12/21/2007		4/30/2019	66561	98272	5740	0	170573
32057683230	SPRING BRANCH PUB & GRILL, LLC	PO BOX 430030	HOUSTON	TX	77243	101	1	SPRING BRANCH PUB & GRILL	8510 HAMMERLY BLVD	HOUSTON	TX	77055	101	Y	MB926712	11/12/2015	10/28/2019	2/28/2019	8856	137	10687	0	19680
32059683485	THE EDISON HOUSTON, LLC	2419 CENTER ST	HOUSTON	TX	77007	101	1	EDISON & PATTON	515 PATTON ST	HOUSTON	TX	77009	101	Y	MB953961	8/9/2016		3/31/2019	21492	2411	3991	0	27894
32010676099	MARTIN FLORES	7430 GUINEVERE DR	SUGAR LAND	TX	77479	79	5	LA CASA BLANCA PARTY HALL	1517 GEARS RD	HOUSTON	TX	77067	101	Y	MB956261	8/31/2016	4/30/2024	8/31/2019	2685	0	2788	0	5473
32044416306	KIRBY BEVERAGE, L.L.C.	110 VENICE ST	SUGAR LAND	TX	77478	79	1	TWIN PEAKS	4527 LOMITAS ST	HOUSTON	TX	77098	101	Y	MB786281	9/30/2011		6/30/2019	75965	1613	141355	0	218933
32018393465	MARIA SANTOS CHAVEZ	3240 FONDREN RD	HOUSTON	TX	77063	101	1	MILA'S TAQUERIA MEXICO	3240 FONDREN RD	HOUSTON	TX	77063	101	Y	MB620023	2/14/2006		11/30/2019	385	0	618	0	1003
17601930666	PAPPAS RESTAURANTS, INC.	13939 NORTHWEST FWY	HOUSTON	TX	77040	101	8	PAPPASITO'S CANTINA	6445 RICHMOND AVE	HOUSTON	TX	77057	101	Y	MB155132	12/1/1993		8/31/2019	74362	1871	11983	0	88216
12639540520	RESERVOIR INC	9950 WESTPARK DR STE 415	HOUSTON	TX	77063	101	1	REBELS HONKY TONK	5002 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB718443	3/31/2009	6/24/2019	4/30/2019	15705	2851	18755	0	37311
17605167117	P.F.C.C.B. TEXAS, INC.	7676 E PINNACLE PEAK RD	SCOTTSDALE	AZ	85255	0	6	P F CHANG'S CHINA BISTRO	11685 WESTHEIMER RD	HOUSTON	TX	77077	101	Y	MB529125	2/5/2003		10/31/2019	9725	7707	2656	0	20088
17519234359	AMERICAN LIBERTY HOSPITALITY, INC.	2901 WILCREST DR STE 120	HOUSTON	TX	77042	101	5	HAMPTON INN BY HILTON HOUSTON DOWNTOWN	710 CRAWFORD ST	HOUSTON	TX	77002	101	Y	MB937629	3/11/2016		10/31/2019	11555	3161	8654	0	23370
32065565031	SOUTH SIDE WESTHEIMER RESTAURANT GROUP, L.L.C.	715 E 13TH ST	HOUSTON	TX	77008	101	1	UB PRESERV	1609 WESTHEIMER RD	HOUSTON	TX	77006	101	Y	MB1009255	3/8/2018	6/30/2022	4/30/2019	27131	24930	2567	0	54628
12601774768	4016 TELEPHONE, LLC	4016 TELEPHONE RD	HOUSTON	TX	77087	101	1	THE HAPPY GO LUCKY CLUB	4016 TELEPHONE RD	HOUSTON	TX	77087	101	Y	MB227481	8/1/2007		4/30/2019	2224	2	1042	0	3268
32052171488	B & R BUTCHERS, LTD.	1244 N POST OAK RD STE 100	HOUSTON	TX	77055	101	1	B & B BUTCHERS	1814 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB904357	4/9/2015		10/31/2019	99789	203228	10416	0	313433
32051543133	ROCKET FARM RESTAURANTS, LLC	1175 CHATTAHOOCHEE AVE NW	ATLANTA	GA	30318	0	2	STATE OF GRACE	3256 WESTHEIMER RD	HOUSTON	TX	77098	101	Y	MB877330	8/1/2015		2/28/2019	57157	102035	5359	0	164551
13837117863	THE ARMADILLO PALACE, LP	2422 BARTLETT ST STE 1	HOUSTON	TX	77098	101	1	THE ARMADILLO PALACE	5015 KIRBY DR	HOUSTON	TX	77098	101	Y	MB571652	1/6/2005		2/28/2019	93365	20139	50364	0	163868
32059724503	BLR BARS, LLC	4835 CALHOUN RD STE A1	HOUSTON	TX	77004	101	1	THE DEN	4835 CALHOUN RD STE A1	HOUSTON	TX	77004	101	Y	MB959102	9/27/2016		8/31/2019	24409	720	22034	0	47163
32057683230	SPRING BRANCH PUB & GRILL, LLC	PO BOX 430030	HOUSTON	TX	77243	101	1	SPRING BRANCH PUB & GRILL	8510 HAMMERLY BLVD	HOUSTON	TX	77055	101	Y	MB926712	11/12/2015	10/28/2019	1/31/2019	13348	77	13136	0	26561
32015558185	CYPRESS LOUNGE, LLC	11945 BARWOOD BEND DR STE I	HOUSTON	TX	77065	101	1	CYPRESS LOUNGE	11945 BARWOOD BEND DR STE I	HOUSTON	TX	77065	101	Y	MB565021	10/1/2004		2/28/2019	16619	111	10039	0	26769
32058533301	HOUSTON 506 MAIN CONCEPT, L.L.C.	2450 LOUISIANA ST STE 400-935	HOUSTON	TX	77006	101	1	BOOTS 'N SHOOTS	506 MAIN ST	HOUSTON	TX	77002	101	Y	MB927594	11/20/2015	1/5/2023	7/31/2019	118829	1699	26740	0	147268
17419565928	MERINO'S LA PLAYA, INC.	PO BOX 9028	HOUSTON	TX	77261	101	1	MERINO'S LOUNGE & LA PLAYA RESTAURANT	7143 HARRISBURG BLVD	HOUSTON	TX	77011	101	Y	MB105716	12/1/1993		10/31/2019	3091	0	10287	0	13378
32037443770	TERESA IGLESIAS	18174 RIVER SAGE DR STE 108	HOUSTON	TX	77084	101	1	LOS FAROLES MEXICAN RESTAURANT	18174 RIVER SAGE DR STE 108	HOUSTON	TX	77084	101	Y	MB703249	9/10/2008		8/31/2019	8927	155	2338	0	11420
32053681907	SSJA LLC	6166 HIGHWAY 6 N UNIT 22	HOUSTON	TX	77084	101	1	AGUIRRES TEX MEX	6166 HIGHWAY 6 N UNIT 22	HOUSTON	TX	77084	101	Y	MB910198	6/8/2015	7/11/2023	3/31/2019	1123	155	371	0	1649
32059688088	RICHMOND MIA BELLA, LLC	19 MAYMONT WAY	SPRING	TX	77382	170	1	MIA BELLA TRATTORIA	3773 RICHMOND AVE STE 1A	HOUSTON	TX	77046	101	Y	MB981463	5/9/2017	6/13/2019	3/31/2019	12895	23463	2319	0	38677
32042544414	TINY BOXWOOD'S NO.1, LLC	1400 ANDERSON ST	BELLAIRE	TX	77401	101	1	TINY BOXWOOD'S	3614 W ALABAMA ST	HOUSTON	TX	77027	101	Y	MB933855	2/3/2016		6/30/2019	23708	42655	1269	0	67632
32059418841	INTERNATIONAL MEXICAN CUISINE, INC.	12822 WILLOW CENTRE DR STE A	HOUSTON	TX	77066	101	1	OSTIONERIA LAS ROCAS	7220 AIRLINE DR STE 3A	HOUSTON	TX	77076	101	Y	MB480201	8/19/2016		8/31/2019	7768	0	33086	0	40854
17601930666	PAPPAS RESTAURANTS, INC.	13939 NORTHWEST FWY	HOUSTON	TX	77040	101	135	PAPPASITOS CANTINA	1600 LAMAR ST	HOUSTON	TX	77010	101	Y	MB871051	5/2/2014		8/31/2019	101678	4738	27328	0	133744
32054228120	S & KW CORPORATION	6617 CHIMNEY ROCK RD	HOUSTON	TX	77081	101	1	NAZARETH CAFE	6617 CHIMNEY ROCK RD	HOUSTON	TX	77081	101	Y	MB501287	8/1/2014		10/31/2019	1744	0	985	0	2729
32041077622	APLIN NEW HORIZON, INC.	9603 STONECROSS BEND DR	HOUSTON	TX	77070	101	1	BLUEWATER SEAFOOD	12914 FM 1960 RD W STE I	HOUSTON	TX	77065	101	Y	MB744251	3/17/2010		10/31/2019	15118	1430	7653	0	24201
17602437257	VOSS, INC.	3131 ARGONNE ST	HOUSTON	TX	77098	101	1	CARRABBA'S RESTAURANT	1399 S VOSS	HOUSTON	TX	77057	101	Y	MB202066	12/1/1993		6/30/2019	33243	85360	2922	0	121525
32043993156	RISHI CONSULTANTS, L.L.C.	1134 E 7TH 1/2 ST	HOUSTON	TX	77009	101	1	OPORTO MIDTOWN	125 W GRAY ST # 500	HOUSTON	TX	77019	101	Y	MB868508	4/3/2014		8/31/2019	33550	60364	5226	0	99140
32057317813	HOST H8 IAH FB I, LLC	6905 ROCKLEDGE DR	BETHESDA	MD	20817	0	24	HUGO'S COCINA	3701 N TERMINAL RD	HOUSTON	TX	77032	101	Y	MB912934	5/1/2016		4/30/2019	21554	14432	38470	0	74456
17606595761	MHI HOUSTON BEVERAGES, L.L.C.	6404 IVY LN STE 800	GREENBELT	MD	20770	0	1	PART & PARCEL/EDGAR'S HERMANO	1700 SMITH ST	HOUSTON	TX	77002	101	Y	MB489873	3/28/2001	3/26/2020	12/31/2019	41913	14082	16134	0	72129
32063397452	TEJAS HOSPITALITY, LLC	610 ARLINGTON ST	HOUSTON	TX	77007	101	1	LOW BROW BAR AND GRILL	1601 W MAIN ST	HOUSTON	TX	77006	101	Y	MB991186	8/11/2017	1/22/2021	4/30/2019	25731	9021	2929	0	37681
17601946035	ORIGINAL, INC.	3131 ARGONNE ST	HOUSTON	TX	77098	101	1	CARRABBA'S	3115 KIRBY DR	HOUSTON	TX	77098	101	Y	MB187663	12/1/1993		8/31/2019	80419	155667	7928	0	244014
17605812878	HOUSTON CHINA GARDEN II, INC.	1602 LEELAND ST	HOUSTON	TX	77003	101	1	CHINA GARDEN	1602 LEELAND ST	HOUSTON	TX	77003	101	Y	MB113378	9/1/1998	10/8/2020	2/28/2019	5523	2793	2368	0	10684
32056935284	NORBERTO GARZA	6648 AVENUE O	HOUSTON	TX	77011	101	1	THE KICKBACK SPORTS BAR	4401 HARRISBURG BLVD # B	HOUSTON	TX	77011	101	Y	MB911039	6/12/2015		6/30/2019	0	0	0	0	0
32064970695	NEPTUNE CONTRACTORS, LLC	9211 HOUSE LAKE DR	MISSOURI CITY	TX	77459	79	1	SWAGGER 2	9880 BUFFALO SPEEDWAY	HOUSTON	TX	77025	101	Y	MB105704524	4/9/2019		9/30/2019	73912	2419	14449	0	90780
17601960713	FINDAL, INC.	15945 KUYKENDAHL RD	HOUSTON	TX	77068	101	1	MOLLY MAGUIRE'S	15945 KUYKENDAHL RD	HOUSTON	TX	77068	101	N	MB186261	11/30/1993		4/30/2019	14998	102	12515	0	27615
17529677076	CY HOUSTON MANAGEMENT COMPANY, L.L.C.	15275 QUORUM DR	ADDISON	TX	75001	57	11	HOUSTON MARRIOTT ENERGY CORRIDOR	16011 KATY FWY	HOUSTON	TX	77094	101	Y	MB739126	12/21/2009		10/31/2019	5683	3662	15912	0	25257
32067495682	BISHOP WILLOWBROOK PARK LESSEE LLC	9 W 57TH ST FL 43	NEW YORK	NY	10019	0	1	EMBARK AT WILLOWBROOK PARK	7575 WILLOW CHASE BLVD	HOUSTON	TX	77070	101	Y	MB105966035	12/14/2018	12/14/2022	8/31/2019	0	0	0	0	0
32042544414	TINY BOXWOOD'S NO.1, LLC	1400 ANDERSON ST	BELLAIRE	TX	77401	101	1	TINY BOXWOOD'S	3614 W ALABAMA ST	HOUSTON	TX	77027	101	Y	MB933855	2/3/2016		2/28/2019	15633	37564	1047	0	54244
32061510809	2900 SET CITY HOUSTON, L.L.C.	1225 NORTH LOOP W STE 640	HOUSTON	TX	77008	101	1	SET	2900 TRAVIS ST STE A	HOUSTON	TX	77006	101	Y	MB970041	1/24/2017	12/27/2021	7/31/2019	24196	1052	6072	0	31320
32066723704	MYSTIC SPORTS LOUNGE BAR & GRILL, LLC	2424 CAPITOL ST APT 1520	HOUSTON	TX	77003	101	1	MYSTIC SPORTS LOUNGE BAR & GRILL	12510 NORTH FWY	HOUSTON	TX	77060	101	Y	MB1019304	6/18/2018	2/19/2019	1/31/2019	10198	72	2839	0	13109
32055101391	BUFFALO BAYOU DISTILLERIES, LLC	5610 CLINTON DR	HOUSTON	TX	77020	101	1	GULF COAST DISTILLERS	5610 CLINTON DR	HOUSTON	TX	77020	101	Y	D 901283	3/17/2015		6/30/2019	0	0	0	0	0
32056504809	JENJAM, LLC	14114 HEMPSTEAD RD	HOUSTON	TX	77040	101	1	THE MAD BULL CLUB	14114 HEMPSTEAD RD	HOUSTON	TX	77040	101	Y	MB785293	7/1/2015		8/31/2019	9554	75	10863	0	20492
32066322630	LIN & CHEN 138 LLC	17278 STATE HIGHWAY 249	HOUSTON	TX	77064	101	1	JUICY CRAB	17278 STATE HIGHWAY 249	HOUSTON	TX	77064	101	Y	MB1045481	2/20/2019		2/28/2019	0	0	0	0	0
12737642533	CAROLINE VENTURES LLC	1209 CAROLINE ST	HOUSTON	TX	77002	101	1	THE DIRT	1209 CAROLINE ST	HOUSTON	TX	77002	101	Y	MB763931	12/20/2010		8/31/2019	27821	2345	19312	0	49478
17602231858	15135, INC.	5913 WESTHEIMER RD	HOUSTON	TX	77057	101	2	SLICK WILLIES FAMILY POOL HALL	15135 NORTH FWY STE 900	HOUSTON	TX	77090	101	Y	MB535176	5/21/2003		6/30/2019	29685	221	16338	0	46244
32008089545	ELIAS Y DEEK	6448 FM 1960 RD W	HOUSTON	TX	77069	101	1	CLEMENTINE'S EATING PARLOR	6448 FM 1960 WEST	HOUSTON	TX	77069	101	N	MB238795	12/1/1993		2/28/2019	6339	5415	1995	0	13749
32061188622	FASTRAK EXPRESS 3, LLC.	403 GREENS RD	HOUSTON	TX	77060	101	4	FASTRAK MICHELADAS BOTANAS Y PISTO	403 GREENS RD	HOUSTON	TX	77060	101	Y	MB1051630	4/22/2019	6/30/2021	12/31/2019	2707	0	6731	0	9438
32010676099	MARTIN FLORES	7430 GUINEVERE DR	SUGAR LAND	TX	77479	79	5	LA CASA BLANCA PARTY HALL	1517 GEARS RD	HOUSTON	TX	77067	101	Y	MB956261	8/31/2016	4/30/2024	11/30/2019	4137	0	3917	0	8054
17417066358	HRC-RC, INC.	10709 MEMORIAL DR	HOUSTON	TX	77024	101	1	HOUSTON RACQUET CLUB	10709 MEMORIAL DR	HOUSTON	TX	77024	101	Y	MB066254	9/1/2011		4/30/2019	44097	91361	8296	0	143754
32061188622	FASTRAK EXPRESS 3, LLC.	403 GREENS RD	HOUSTON	TX	77060	101	4	FASTRAK MICHELADAS BOTANAS Y PISTO	403 GREENS RD	HOUSTON	TX	77060	101	Y	MB1051630	4/22/2019	6/30/2021	9/30/2019	15202	0	21201	0	36403
32068959777	RBHJ ENTERTAINMENT LLC	9930 NORTH FWY STE B	HOUSTON	TX	77037	101	1	HOUSTON DOLLS CABARET	313 RANKIN RD STE H	HOUSTON	TX	77073	101	N	MB106132838	4/4/2019		12/31/2019	12400	380	3600	0	16380
32060089888	KIRBY'S TAVERN, INC.	5004 KIRBY DR	HOUSTON	TX	77098	101	1	ON THE KIRB	5004 KIRBY DR	HOUSTON	TX	77098	101	Y	MB953611	8/5/2016		8/31/2019	28562	3884	5884	0	38330
30117413697	LOS CUCOS MEXICAN CAFE, INC.	876 LOOP 337 STE 501	NEW BRAUNFELS	TX	78130	46	2	LOS CUCOS MEXICAN CAFE	16216 CLAY RD	HOUSTON	TX	77084	101	Y	MB545061	10/2/2003		8/31/2019	53072	1287	14870	0	69229
17601144730	PEPPE MAURO, INC.	2120 ELLA BLVD	HOUSTON	TX	77008	101	1	CAVATORE ITALIAN RESTAURANT	2120 ELLA BLVD	HOUSTON	TX	77008	101	Y	MB166783	12/1/1993		2/28/2019	6490	26266	1758	0	34514
32044165978	MOLINA'S CANTINA TRES, INC.	1225 NORTH LOOP W STE 640	HOUSTON	TX	77008	101	1	MOLINA'S CANTINA	3801 BELLAIRE BLVD UNIT 140301	HOUSTON	TX	77025	101	Y	MB785688	9/23/2011		6/30/2019	72195	6330	8319	0	86844
